VannKraftverkID,Navn,VannKVType,VannKVTypeID,HovedEier,HovedEier_OrgNr,Fylke,FylkesNr,Kommune,KommuneNr,ForsteUtnyttelseAvFalletDato,DatoForEldsteKraftproduserendeDel,MaksYtelse,MidProd_91_20,BruttoFallhoyde_M,Slukeevne,EnEkv,ElspotomraadeNummer,RegineNr,ErIDrift,IDriftDato,Konsesjoner,Kraftverkstatus,NVEOmraadeID,NVEOmraadeNavn,Nedborsfeltnavn,SPPunkt,SPSone,UnderBygging,UteAvDrift,VassdragsOmraadeID,VassdragsOmraadeNavn
391,Smeland,Kraftverk,K,Å ENERGI VANNKRAFT AS,882973972,Agder,42,Åseral,24,1985,1985,24.0,128.82,97.0,28.98,0.23,2,022.EA,True,1985-01-01T00:00:00,"[{'KdbID': 711, 'Tittel': 'Erverv, overføring m.v. for utbygging av Smeland kraftverk'}]",Idrift,,,Mandalselva,21,119,False,,4,NVE - område: 4
1847,Smibelg,Kraftverk,K,SMISTO KRAFT AS,915372805,Nordland,18,Rødøy,36,2022,2022,33.0,122.589,503.0,7.5,1.222,4,159.2110,True,2022-05-10T00:00:00,"[{'KdbID': 2528, 'Tittel': 'Smibelg og Storåvatn kraftverk'}]",Idrift,,,KYSTFELT,01,661,False,,10,NVE - område: 10
1028,Smørklepp I,Kraftverk,K,STATKRAFT ENERGI AS,987059729,Telemark ,40,Vinje,36,1982,1982,0.36,1.623,,,,2,016.BEC2,True,1982-01-01T00:00:00,[],Idrift,,,Skiensvassdraget,,078,False,,3,NVE - område: 3
1619,Smørklepp II,Kraftverk,K,STATKRAFT ENERGI AS,987059729,Telemark ,40,Vinje,36,1999,1999,0.32,1.839,,,,2,016.BEC2,True,1999-01-01T00:00:00,[],Idrift,,,Skiensvassdraget,,078,False,,3,NVE - område: 3
1400,Smådøla,Kraftverk,K,SMÅDØLA KRAFT AS,986671846,Buskerud,33,Nore og Uvdal,38,2008,2008,1.4,4.32,172.0,1.1,0.354,5,015.JAA,True,2008-08-22T00:00:00,"[{'KdbID': 3483, 'Tittel': 'Smådøla minikraftverk'}]",Idrift,,,Numedalslågen,25,073,False,,2,NVE - område: 2
1747,Smådøla,Kraftverk,K,EIDEFOSS VANNKRAFT AS,923354220,Innlandet,34,Lom,34,2015,2015,13.7,49.418,123.0,13.2,0.293,3,002.DHB2D,True,2015-02-02T00:00:00,"[{'KdbID': 5449, 'Tittel': 'Smådøla kraftverk'}]",Idrift,,,Glommavassdraget,58,005,False,,8,NVE - område: 8
392,Småvatna,Kraftverk,K,YMBER PRODUKSJON AS,913680294,Troms,55,Kvænangen,46,1970,1970,18.8,85.452,221.0,11.0,0.48,4,209.4AB,True,1970-01-01T00:00:00,"[{'KdbID': 414, 'Tittel': 'Erverv av bruksrett og overf., utbygging av Småvatna kraftverk'}, {'KdbID': 4387, 'Tittel': 'Fornyet tillatelse til overføring av Boulanjokka til Lassajavrri'}, {'KdbID': 7546, 'Tittel': 'Revisjon av konsesjonsvilkår - Kvænangen'}]",Idrift,,,Abojohka,02,834,False,,12,NVE - område: 12
1779,Snefjellå,Kraftverk,K,SNEFJELLÅKRAFT AS,996170098,Nordland,18,Rana,33,2014,2014,2.7,7.488,232.9,1.5,0.5,4,156.CB4,True,2014-06-15T00:00:00,"[{'KdbID': 5026, 'Tittel': 'Snefjellå kraftverk'}]",Idrift,,,Ranavassdraget,15,655,False,,10,NVE - område: 10
393,Sokna,Kraftverk,K,TRØNDERENERGI KRAFT AS,878631072,Trøndelag,50,Melhus,28,1964,1964,30.0,143.968,181.7,23.0,0.362,3,122.AA4,True,1964-09-09T00:00:00,"[{'KdbID': 280, 'Tittel': 'Regulering av Håen i Lundesokna og reg. og overf. av Holtsjøen'}, {'KdbID': 1934, 'Tittel': 'Ekspropriasjon av fallrettigheter i Lundesokna.'}, {'KdbID': 6812, 'Tittel': 'Revisjon av konsesjonsvilkår for reguleringer i Lundesokna og Holta'}, {'KdbID': 8724, 'Tittel': 'Midlertidig fravik fra manøvreringsreglementet - Sokna\xa0kraftverk\xa0-\xa0TRØNDERENERGI KRAFT AS - Tapping under LRV ;Annet;  - 01.11.2021 til 31.12.2021- Referansenr:ZNCZVC'}, {'KdbID': 8857, 'Tittel': 'Midlertidig fravik fra manøvreringsreglementet - Sokna\xa0kraftverk\xa0-\xa0TRØNDERENERGI KRAFT AS - Tapping under LRV ;  - 27.06.2022 til 04.09.2022- Referansenr:PBHWSS'}, {'KdbID': 9152, 'Tittel': 'Midlertidig fravik fra manøvreringsreglementet - Sokna\xa0kraftverk\xa0-\xa0TRØNDERENERGI KRAFT AS - Tapping under LRV ;  - 23.10.2023 til 12.11.2023- Referansenr:RREWJX'}]",Idrift,,,Gaula,11,497,False,,8,NVE - område: 8
1470,Soks,Kraftverk,K,SMÅKRAFT GREEN BOND 2 AS,825750932,Telemark ,40,Fyresdal,32,2009,2009,1.48,5.111,190.0,1.1,0.374,2,019.CAB,True,2009-11-11T00:00:00,"[{'KdbID': 5160, 'Tittel': 'Soks minikraftverk'}, {'KdbID': 7855, 'Tittel': 'Soks kraftverk '}, {'KdbID': 8192, 'Tittel': 'Soks kraftverk'}]",Idrift,,,Arendalsvassdraget,,105,False,,3,NVE - område: 3
776,Solbergfoss,Kraftverk,K,HAFSLUND KRAFT AS,976894677,Østfold,31,Indre Østfold,18,1924,1924,201.0,1048.157,20.5,1269.0,0.046,1,002.B5,True,1924-10-07T00:00:00,[],Idrift,,,Glommavassdraget,18,004,False,,1,NVE - område: 1
395,Solbjørn,Kraftverk,K,LOFOTKRAFT PRODUKSJON AS,987081414,Nordland,18,Flakstad,59,1956,1956,4.2,9.779,84.0,8.22,0.142,4,181.3A,True,1956-01-01T00:00:00,"[{'KdbID': 1845, 'Tittel': 'Erv. fall/overf. av reg.kons. i Tennes- Krokfoss- og Solbjørnv.'}]",Idrift,,,Solbjørnelva,01,753,False,,11,NVE - område: 11
396,Solhom,Kraftverk,K,SIRA KVINA KRAFTSELSKAP,954090493,Agder,42,Kvinesdal,27,1974,1974,200.0,729.683,215.0,110.01,0.504,2,025.F2,True,1974-07-10T00:00:00,"[{'KdbID': 918, 'Tittel': 'Reguleringer og overføringer i Sira-Kvinavassdragene'}, {'KdbID': 2056, 'Tittel': 'Erv. av 3,3 av statens prosentand. i Sira-Kvina krv.'}, {'KdbID': 8681, 'Tittel': 'Midlertidig fravik fra manøvreringsreglementet Eivindsvatn- Referansenr:IQYWOX'}]",Idrift,,,Kvina,22,132,False,,4,NVE - område: 4
1151,Solnør Gård,Kraftverk,K,,,Møre og Romsdal,15,Ålesund,08,1913,1913,0.012,0.048,,,,3,101.2A,True,1913-01-01T00:00:00,[],Idrift,,,Solnørelva,,999,False,,8,NVE - område: 8
397,Songa,Kraftverk,K,STATKRAFT ENERGI AS,987059729,Telemark ,40,Vinje,36,1964,1964,120.0,619.461,286.7,52.0,0.64,2,016.BG52,True,1964-11-09T00:00:00,"[{'KdbID': 909, 'Tittel': 'Statsreg. m.v. av Tokke-Vinjevassdraget'}, {'KdbID': 913, 'Tittel': 'Ytt. statsreg. av Tokke-Vinjevassdraget'}, {'KdbID': 2090, 'Tittel': 'Ekspropriasjon for Tokke II og III.'}]",Idrift,,,Skiensvassdraget,78,078,False,,3,NVE - område: 3
1165,Spetal Verk,Kraftverk,K,,,Innlandet,34,Kongsvinger,01,1977,1977,0.02,0.015,,,,1,002.F1,True,1977-01-01T00:00:00,[],Idrift,,,Glommavassdraget,,004,False,,1,NVE - område: 1
972,Spigerbruksfallet,Kraftverk,K,KALK EIENDOM AS,982434289,Akershus,32,Bærum,01,1915,1915,0.38,0.982,,,,1,008.AA0,True,1915-01-01T00:00:00,[],Idrift,,,Sandvikselva,,033,False,,1,NVE - område: 1
1402,Spilling,Kraftverk,K,SMÅKRAFT GREEN BOND 2 AS,825750932,Agder,42,Lindesnes,05,2008,2008,1.25,3.905,116.8,1.25,0.278,2,023.A,True,2008-11-20T00:00:00,"[{'KdbID': 4196, 'Tittel': 'Spilling kraftverk'}]",Idrift,,,Audna,10,121,False,,4,NVE - område: 4
783,Stadheim,Kraftverk,K,TAFJORD KRAFTPRODUKSJON AS,977461898,Møre og Romsdal,15,Stranda,25,2001,2001,4.53,21.698,64.25,8.0,0.157,3,098.6Z,True,2001-11-29T00:00:00,"[{'KdbID': 1903, 'Tittel': 'Stadheim kraftverk'}]",Idrift,,,Bygdaelva,01,412,False,,8,NVE - område: 8
779,Staffi,Kraftverk,K,SUNNHORDLAND KRAFTLAG AS,916435711,Vestland,46,Kvinnherad,17,2000,2000,3.8,18.569,214.0,2.0,0.528,2,042.C,True,2000-01-01T00:00:00,"[{'KdbID': 484, 'Tittel': 'Ytt. erverv, reg. og overføring i Blådalsvassdraget mv.'}, {'KdbID': 1946, 'Tittel': 'Utb. Staffi kraftverk, reg. Kvanndalsvatn'}, {'KdbID': 3534, 'Tittel': 'Ytterligere erverv, regulering og overføring i Blådalsvassdraget mv'}]",Idrift,,,Blåelva,08,193,False,,5,NVE - område: 5
398,Stakaldefoss,Kraftverk,K,JØLSTRA KRAFT DA,921989121,Vestland,46,Sunnfjord,47,1954,1954,10.0,22.0,43.79,31.2,0.089,3,084.D3,True,1954-07-01T00:00:00,"[{'KdbID': 849, 'Tittel': 'Erverv av bruksrett til Stakaldefoss i Jølstra'}, {'KdbID': 3473, 'Tittel': 'Endring av kons.vilkår i bruksrettskonsesjon for Stakaldefossen'}, {'KdbID': 7482, 'Tittel': 'Erverv fallrett Stakaldefoss i Jølstervassdraget'}]",Idrift,,,Jølstra,02,346,False,,13,NVE - område: 13
2022,Stampaelva,Kraftverk,K,SMÅKRAFT USPP 1 AS,928613313,Vestland,46,Ullensvang,18,2021,2021,5.72,21.977,552.14,1.22,1.302,5,047.11,True,2021-12-22T00:00:00,"[{'KdbID': 8176, 'Tittel': 'Stampaelva kraftverk'}]",Idrift,,,KYSTFELT,01,217,False,,6,NVE - område: 6
1566,Standal,Kraftverk,K,TUSSA ENERGI AS,876795442,Møre og Romsdal,15,Ørsta,20,2012,2012,5.49,15.277,258.0,3.0,0.508,3,097.11Z,True,2012-05-16T00:00:00,"[{'KdbID': 5029, 'Tittel': 'Standal kraftverk'}]",Idrift,,,Standalelva,01,398,False,,8,NVE - område: 8
1955,Stardalen,Kraftverk,K,STARDALEN KRAFT AS,995445174,Vestland,46,Sunnfjord,47,2020,2020,17.37,57.426,62.5,31.6,0.153,3,087.D8,True,2020-12-03T00:00:00,"[{'KdbID': 5274, 'Tittel': 'Stardalen kraftverk'}, {'KdbID': 7952, 'Tittel': 'Planendring - Stardalen kraftverk'}]",Idrift,,,Breimsvassdraget,19,369,False,,13,NVE - område: 13
1329,Stedjeåna,Kraftverk,K,STEDJEÅNA KRAFTVERK AS,986793305,Agder,42,Åmli,17,2007,2007,1.2,4.054,250.0,0.6,0.556,2,019.CB2A,True,2007-01-05T00:00:00,"[{'KdbID': 2655, 'Tittel': 'Stedjeåna kraftverk'}]",Idrift,,,Arendalsvassdraget,44,105,False,,4,NVE - område: 4
794,Stegaros,Kraftverk,K,TINN ENERGI PRODUKSJON AS,983771408,Telemark ,40,Tinn,26,2002,2002,2.4,10.571,37.0,12.0,0.056,2,016.G5C21,True,2002-11-25T00:00:00,"[{'KdbID': 895, 'Tittel': 'Ytterligere regulering av Mårvatn'}, {'KdbID': 2563, 'Tittel': 'Erverv fall Stegaros kraftverk'}]",Idrift,,,Skiensvassdraget,31,078,False,,3,NVE - område: 3
1499,Steinbekken,Kraftverk,K,,,Nordland,18,Rana,33,2010,2010,0.0072,0.025,20.0,0.065,0.031,4,156.B1A,True,2010-01-01T00:00:00,"[{'KdbID': 6090, 'Tittel': 'Mikrokraftverk i Steinbekken'}]",Idrift,,,Ranavassdraget,,655,False,,10,NVE - område: 10
2085,Steinbergdalen,Kraftverk,K,SKÅRÅNA KRAFT AS,923591028,Rogaland,11,Lund,12,2022,2022,2.0,7.728,76.58,3.1,0.179,2,026.BCA,True,2022-08-15T00:00:00,"[{'KdbID': 5780, 'Tittel': 'Steinbergdalen kraftverk'}]",Idrift,,,Sira,,132,False,,4,NVE - område: 4
1941,Steindal (Steindal),Kraftverk,K,STEINDAL KRAFTVERK AS,918330178,Vestland,46,Kinn,02,2019,2019,4.2,13.063,183.4,2.95,0.395,3,085.A5B,True,2019-07-11T00:00:00,"[{'KdbID': 6977, 'Tittel': 'Steindal kraftverk'}]",Idrift,,,Oselvvassdraget,21,349,False,,13,NVE - område: 13
1942,Steindal (Støylselva),Kraftverk,K,STEINDAL KRAFTVERK AS,918330178,Vestland,46,Kinn,02,2019,2019,3.1,10.05,178.9,2.03,0.424,3,085.A5D,True,2019-07-11T00:00:00,"[{'KdbID': 6977, 'Tittel': 'Steindal kraftverk'}]",Idrift,,,Oselvvassdraget,22,349,False,,13,NVE - område: 13
1456,Steindøla,Kraftverk,K,STEINDØLA KRAFT AS,992310146,Vestland,46,Stryn,51,2009,2009,2.6,5.718,270.95,1.17,0.617,3,088.3Z,True,2009-01-01T00:00:00,"[{'KdbID': 4388, 'Tittel': 'Steindøla kraftverk'}]",Idrift,,,Steindøla,02,374,False,,8,NVE - område: 8
1376,Steine,Kraftverk,K,STEINE KRAFT AS,988207969,Rogaland,11,Suldal,34,2006,2006,1.9,5.151,190.0,1.1,0.48,2,036.A4AB,True,2006-04-10T00:00:00,"[{'KdbID': 3984, 'Tittel': 'Steine småkraftverk'}]",Idrift,,,Suldalsvassdraget,93,166,False,,3,NVE - område: 3
399,Steinsfoss,Kraftverk,K,Å ENERGI VANNKRAFT AS,882973972,Agder,42,Vennesla,23,1957,1957,110.0,577.165,58.0,244.44,0.125,2,021.A61,True,1957-01-01T00:00:00,[],Idrift,,,Otra,03,115,False,,4,NVE - område: 4
400,Steinsland,Kraftverk,K,EVINY FORNYBAR AS,876944642,Vestland,46,Modalen,29,1981,1981,170.0,802.572,451.3,41.0,1.152,5,064.B1,True,1981-01-01T00:00:00,"[{'KdbID': 389, 'Tittel': 'Reguleringer m.v. i Steinslandsvassdraget'}, {'KdbID': 6923, 'Tittel': 'Steinsland kraftverk-opprusting utskifting av turbinhjul'}]",Idrift,,,Steinslandsvassdraget,02,258,False,,6,NVE - område: 6
1419,Steinsvik,Kraftverk,K,STEINSVIK KRAFT AS,916368313,Møre og Romsdal,15,Volda,77,2009,2009,8.2,24.544,692.0,1.4,1.647,3,094.21AZ,True,2009-01-28T00:00:00,"[{'KdbID': 3818, 'Tittel': 'Steinsvik kraftverk og reg. vesle Trevassdalsvatn/Blåfjellvatn'}]",Idrift,,,Vassbakkelva,01,389,False,,13,NVE - område: 13
1648,Steinåga,Kraftverk,K,SKS PRODUKSJON AS,915637353,Nordland,18,Beiarn,39,2013,2013,5.4,16.616,448.0,1.4,1.071,4,161.AB0,True,2013-11-02T00:00:00,"[{'KdbID': 4014, 'Tittel': 'Steinåga kraftverk'}]",Idrift,,,Beiarelva,02,684,False,,10,NVE - område: 10
984,Stend,Kraftverk,K,EVINY FORNYBAR AS,876944642,Vestland,46,Bergen,01,1913,1985,0.95,1.878,,,,5,056.22,True,1985-03-01T00:00:00,[],Idrift,,,KYSTFELT,,999,False,,6,NVE - område: 6
1681,Stifoss,Kraftverk,K,AS EGELANDS VERK,911281732,Agder,42,Risør,01,1939,1939,0.75,3.534,15.0,6.5,0.032,2,018.2B0,True,1939-01-01T00:00:00,[],Idrift,,,Gjerstadvassdraget,,999,False,,3,NVE - område: 3
1452,Stokkelandsåna,Kraftverk,K,SMÅKRAFT AS,984616155,Agder,42,Kvinesdal,27,2010,2010,3.12,8.349,137.0,2.7,0.321,2,025.AA,True,2010-04-23T00:00:00,"[{'KdbID': 4451, 'Tittel': 'Stokkelandsåna kraftverk'}]",Idrift,,,Kvina,02,127,False,,4,NVE - område: 4
401,Stongfjord,Kraftverk,K,SFE PRODUKSJON AS,984882106,Vestland,46,Askvoll,45,1907,1907,2.9,15.346,90.0,3.3,0.209,3,084.1Z,True,1907-01-01T00:00:00,"[{'KdbID': 751, 'Tittel': 'Leie av fallrettigheter i Stongfjordvassdraget'}, {'KdbID': 1298, 'Tittel': 'Erverv av vassfall i Stangselva.'}, {'KdbID': 7553, 'Tittel': 'Stongfjordvassdraget, endring av konsesjonsvilkår til å gjelde på ubegrenset tid'}]",Idrift,,,Stongselva,01,343,False,,13,NVE - område: 13
402,Stordal,Kraftverk,K,EVINY FORNYBAR AS,876944642,Vestland,46,Høyanger,38,1974,1974,26.0,59.178,115.0,28.7,0.252,5,067.3D2,True,1974-01-19T00:00:00,[],Idrift,,,Matrevassdraget,06,266,False,,6,NVE - område: 6
831,Storebekk,Kraftverk,K,STOREBEKK KRAFTVERK AS,986152482,Agder,42,Evje og Hornnes,19,2004,2004,2.0,6.96,280.0,0.88,0.631,2,021.BD,True,2004-12-28T00:00:00,"[{'KdbID': 3832, 'Tittel': 'Storebekk småkraftverk'}]",Idrift,,,Otra,74,115,False,,4,NVE - område: 4
950,Storedalen,Kraftverk,K,STOREDALEN KRAFTVERK AS,983103030,Vestland,46,Fjaler,46,2002,2008,0.75,1.826,,,,3,082.5C,True,2008-01-01T00:00:00,"[{'KdbID': 2603, 'Tittel': 'Minikraftverk Snarebotnelva'}]",Idrift,,,Storelva,,335,False,,13,NVE - område: 13
852,Storelva,Kraftverk,K,NORDKRAFT MAGASIN AS,928657213,Troms,55,Ibestad,14,1948,1948,0.47,2.834,306.0,0.2,,4,192.2,True,1948-09-27T00:00:00,[],Idrift,,,KYSTFELT,,999,False,,11,NVE - område: 11
903,Storelva,Kraftverk,K,STORELVA KRAFTVERK AS,829139332,Vestland,46,Kinn,02,1999,1999,0.4,3.197,,,,3,085.4E,True,1999-01-01T00:00:00,"[{'KdbID': 2306, 'Tittel': 'Minikraftverk i Grøndalen'}]",Idrift,,,Solheimsvassdraget,,345,False,,13,NVE - område: 13
1856,Storelva,Kraftverk,K,HELGELAND KRAFT VANNKRAFT AS,917424896,Nordland,18,Brønnøy,13,2019,2019,8.0,23.457,87.1,10.4,0.214,4,144.7B,True,2019-01-09T00:00:00,"[{'KdbID': 4853, 'Tittel': 'Storelva kraftverk'}]",Idrift,,,Storelva,01,613,False,,10,NVE - område: 10
2030,Storelva,Kraftverk,K,SMÅKRAFT GREEN BOND 2 AS,825750932,Vestland,46,Gulen,35,2021,2021,3.64,9.949,65.5,6.5,0.156,5,069.3Z,True,2021-01-09T00:00:00,"[{'KdbID': 4506, 'Tittel': 'Storelva kraftverk'}]",Idrift,,,Fjordselva,,999,False,,6,NVE - område: 6
1876,Storelvi,Kraftverk,K,STORELVI KRAFTVERK AS,891908792,Vestland,46,Ullensvang,18,2017,2017,4.04,5.789,645.27,0.71,1.581,5,049.32,True,2017-06-30T00:00:00,"[{'KdbID': 5438, 'Tittel': 'Storelvi kraftverk'}]",Idrift,,,KYSTFELT,,999,False,,6,NVE - område: 6
1785,Storelvvatnet,Kraftverk,K,SKS PRODUKSJON AS,915637353,Nordland,18,Fauske – Fuossko,41,2015,2015,5.0,13.992,78.38,10.0,0.139,4,164.DB,True,2015-07-06T00:00:00,"[{'KdbID': 5958, 'Tittel': 'Storelvvatnet kraftverk'}]",Idrift,,,Sulitjelmavassdraget,22,698,False,,10,NVE - område: 10
738,Storfallet,Kraftverk,K,KIÆR MYKLEBY Anders Kiær,961272432,Innlandet,34,Stor-Elvdal,23,1990,1990,2.7,8.566,71.4,4.5,0.166,1,002.K6A0,True,1990-12-07T00:00:00,[],Idrift,,,Glommavassdraget,91,004,False,,1,NVE - område: 1
1511,Storli,Kraftverk,K,Aktieselskabet Saudefaldene,915729290,Rogaland,11,Sauda,35,2009,2009,0.62,2.39,23.0,3.0,0.057,2,037.B22,True,2009-01-28T00:00:00,"[{'KdbID': 1099, 'Tittel': 'Utbygging, regulering, overf. m.v. i Saudavassdraget m.fl, Rogaland'}]",Idrift,,,Saudavassdraget,,170,False,,5,NVE - område: 5
1869,Storlia,Kraftverk,K,STATKRAFT ENERGI AS,987059729,Vestland,46,Eidfjord,19,2020,2020,8.5,36.574,84.5,10.31,0.205,5,050.D2,True,2020-09-04T00:00:00,"[{'KdbID': 2720, 'Tittel': 'Storlia kraftverk'}, {'KdbID': 7517, 'Tittel': 'Storlia kraftverk - planendring'}]",Idrift,,,Eidfjordvassdraget,04,222,False,,2,NVE - område: 2
361,Storlivatn,Kraftverk,K,Aktieselskabet Saudefaldene,915729290,Rogaland,11,Sauda,35,1968,1968,48.0,256.118,215.0,26.98,0.494,2,037.BB12,True,1968-01-01T00:00:00,"[{'KdbID': 1099, 'Tittel': 'Utbygging, regulering, overf. m.v. i Saudavassdraget m.fl, Rogaland'}, {'KdbID': 9038, 'Tittel': 'Midlertidig fravik fra manøvreringsreglementet - Fetavatnet (15.06.-30.09) og Slettedalsvatnet (15.07-15.09.2023)'}, {'KdbID': 9365, 'Tittel': 'Midlertidig fravik fra manøvreringsreglementet - Storlivatn\xa0kraftverk\xa0-\xa0Aktieselskabet Saudefaldene - Annet;  - 15.07.2024 til 15.09.2024- Referansenr:EKLSHI'}, {'KdbID': 9419, 'Tittel': 'Midlertidig fravik fra manøvreringsreglementet - Storlivatn\xa0kraftverk\xa0-\xa0Aktieselskabet Saudefaldene - Annet;  - 15.07.2024 til 15.09.2024- Referansenr:RTHUOE'}]",Idrift,,,Saudavassdraget,11,170,False,,5,NVE - område: 5
1104,Storrøvatnet,Kraftverk,K,CHR SALVESEN & CHR THAMS'S COMMUNICATIONS AKTIESELSKAB,915640850,Nordland,18,Rana,33,2002,2002,0.648,2.689,,,,4,156.CAC,True,2002-01-01T00:00:00,"[{'KdbID': 3112, 'Tittel': 'Høgseth minikraftverk'}]",Idrift,,,Ranavassdraget,,999,False,,10,NVE - område: 10
1818,Storvatnet,Kraftverk,K,NORDLAKS SMOLT AS,991193332,Nordland,18,Hamarøy,75,2015,2015,2.0,5.312,103.0,2.6,0.214,4,170.3A,True,2015-10-20T00:00:00,"[{'KdbID': 4752, 'Tittel': 'Storvatnet kraftverk (tidl. Innhavet krv)'}]",Idrift,,,Storvasselva,01,726,False,,10,NVE - område: 10
1579,Storå,Kraftverk,K,NORDIC POWER AS,914341183,Nordland,18,Narvik,06,2011,2011,1.9,2.849,136.0,1.62,0.326,4,171.71,True,2011-08-30T00:00:00,"[{'KdbID': 4293, 'Tittel': 'Storå kraftverk'}]",Idrift,,,KYSTFELT,01,723,False,,11,NVE - område: 11
1934,Storåselva,Kraftverk,K,NTE ENERGI AS,988340715,Trøndelag,50,Snåase – Snåsa,41,2018,2018,25.5,88.872,124.0,23.4,0.303,3,128.F3,True,2018-05-07T00:00:00,"[{'KdbID': 5451, 'Tittel': 'Storåselva kraftverk'}]",Idrift,,,Snåsavassdraget,12,517,False,,9,NVE - område: 9
1849,Storåvatn 1,Kraftverk,K,SMISTO KRAFT AS,915372805,Nordland,18,Rødøy,36,2020,2020,8.0,20.42,442.5,2.0,1.111,4,159.2C,True,2020-09-04T00:00:00,"[{'KdbID': 2528, 'Tittel': 'Smibelg og Storåvatn kraftverk'}]",Idrift,,,Oldervikelva,02,663,False,,10,NVE - område: 10
1848,Storåvatn 2,Kraftverk,K,SMISTO KRAFT AS,915372805,Nordland,18,Rødøy,36,2023,2023,27.1,75.0,606.25,5.0,1.506,4,159.32C,True,2023-05-11T00:00:00,"[{'KdbID': 2528, 'Tittel': 'Smibelg og Storåvatn kraftverk'}, {'KdbID': 7950, 'Tittel': 'Planendring Storåvatn kraftverk - Regulering av Hyttvatnet'}]",Idrift,,,Sandvikelva,01,663,False,,10,NVE - område: 10
1522,Strand I,Kraftverk,K,,,Telemark ,40,Hjartdal,24,2008,2008,0.004,0.014,,,,2,016.EC1,True,2008-01-01T00:00:00,"[{'KdbID': 5238, 'Tittel': 'Strand I mikrokraftverk'}]",Idrift,,,Skiensvassdraget,,078,False,,3,NVE - område: 3
901,Strandeelva,Kraftverk,K,JONN RINDEN,969161192,Buskerud,33,Sigdal,32,2005,2005,0.37,1.286,,,,1,012.BB42,True,2005-02-20T00:00:00,[],Idrift,,,Drammensvassdraget,,043,False,,1,NVE - område: 1
403,Strandfossen,Kraftverk,K,HAFSLUND KRAFT AS,976894677,Innlandet,34,Elverum,20,1979,1979,25.0,144.5076,12.5,248.02,0.028,1,002.H62,True,1979-07-01T00:00:00,"[{'KdbID': 133, 'Tittel': 'Erverv, ekspropr. m.v. for utbygging av Strandfossen i Glomma'}, {'KdbID': 746, 'Tittel': 'Strandfossen Kraftverk , Ytterligere heving av vannstand i inntaket'}, {'KdbID': 9432, 'Tittel': 'Midlertidig fravik fra manøvreringsreglementet - Strandfossen\xa0kraftverk\xa0-\xa0HAFSLUND ECO VANNKRAFT AS - Fravik fra minstevannføring;  - 16.09.2024 til 31.10.2024- Referansenr:IMMZFW'}]",Idrift,,,Glommavassdraget,43,004,False,,1,NVE - område: 1
1105,Strandjordselva,Kraftverk,K,STORFORSHEI NATURKRAFT AS,985229244,Nordland,18,Rana,33,2005,2005,0.75,2.945,211.0,0.45,0.463,4,156.E0,True,2005-10-31T00:00:00,"[{'KdbID': 7124, 'Tittel': 'Strandjordselva minikraftverk'}]",Idrift,,,Ranavassdraget,07,655,False,,10,NVE - område: 10
1668,Strandos,Kraftverk,K,STRANDOS KRAFT AS,995358670,Vestland,46,Høyanger,38,2012,2012,1.93,5.647,103.0,2.1,0.255,3,080.4H,True,2012-03-27T00:00:00,"[{'KdbID': 4866, 'Tittel': 'Strandos kraftverk'}]",Idrift,,,Lølandselva,04,331,False,,13,NVE - område: 13
838,Straumane,Kraftverk,K,SVELGEN KRAFT AS,986530649,Vestland,46,Bremanger,48,2005,2005,1.45,6.322,38.0,4.8,0.084,3,086.2Z,True,2005-05-29T00:00:00,"[{'KdbID': 5592, 'Tittel': 'Straumane kraftverk'}]",Idrift,,,Svelgenvassdraget,05,357,False,,13,NVE - område: 13
1900,Straume,Kraftverk,K,SMÅKRAFT USPP 1 AS,928613313,Agder,42,Valle,21,2017,2017,5.0,14.843,396.64,1.57,0.885,2,021.E3A,True,2017-09-12T00:00:00,"[{'KdbID': 7011, 'Tittel': 'Straume kraftverk'}, {'KdbID': 7767, 'Tittel': 'Planendring Straume kraftverk'}]",Idrift,,,Otra,,115,False,,4,NVE - område: 4
404,Straumsmo,Kraftverk,K,STATKRAFT ENERGI AS,987059729,Troms,55,Bardu,20,1966,1966,130.0,680.39,229.45,70.0,0.516,4,196.AC4,True,1966-02-10T00:00:00,"[{'KdbID': 870, 'Tittel': 'Regulering av Altevatn'}, {'KdbID': 871, 'Tittel': 'Statsreg. av Altevatn og overf. av Salvasskarelv til Altevatn'}, {'KdbID': 872, 'Tittel': 'Overf. av Mouldajokka og Irggasjaurie til Altevatn'}, {'KdbID': 873, 'Tittel': 'Innføring av Straumsli-Tverrelv på dr.tunnel for Straumsmo kr.v.'}]",Idrift,,,Målselvvassdraget,03,791,False,,11,NVE - område: 11
1330,Straumstøyl,Kraftverk,K,JON LINDESTAD BAKKEN,983997279,Telemark ,40,Vinje,36,2006,2006,0.4,0.788,,,,2,016.BEC5,True,2006-06-21T00:00:00,"[{'KdbID': 3977, 'Tittel': 'Straumstøyl minikraftverk'}]",Idrift,,,Skiensvassdraget,,078,False,,3,NVE - område: 3
405,Strielv,Kraftverk,K,VESTERÅLSKRAFT PRODUKSJON AS,977044863,Nordland,18,Sortland – Suortá,70,1984,1984,1.7,4.649,320.5,0.6,0.787,4,178.442Z,True,1984-01-01T00:00:00,"[{'KdbID': 407, 'Tittel': 'Regulering og utbygging av Strielva'}]",Idrift,,,Stridelva,11,757,False,,11,NVE - område: 11
